crop,soil_type,temperature,humidity,rainfall,fertilizer,irrigation,yield
3,0,33.4,90.8,1851.0,258.9,0,5.32
3,5,33.5,62.2,935.0,147.8,4,3.699
5,0,28.7,52.3,1129.9,13.6,4,62.871
3,3,39.8,82.5,1743.2,197.1,2,3.866
0,3,12.6,42.8,2362.0,29.6,0,5.381
4,4,41.4,40.0,295.0,178.5,2,1.356
3,1,28.2,45.7,2821.1,245.6,4,4.264
1,5,11.0,79.7,796.2,43.3,0,2.938
4,0,14.4,73.2,2703.5,223.6,0,2.772
5,5,21.2,50.4,2436.6,98.5,2,55.794
5,2,28.4,78.3,2366.4,82.7,4,56.674
7,2,13.8,90.4,2083.2,159.5,3,20.577
3,5,31.0,93.0,1730.3,214.4,2,3.506
4,3,34.8,28.1,2110.7,194.5,2,1.966
1,3,24.0,87.9,2890.6,133.2,4,4.655
3,4,27.2,44.5,729.2,86.4,1,3.818
7,5,23.4,36.8,2650.1,167.1,3,21.387
5,2,20.0,83.6,245.6,139.4,0,51.815
7,2,20.1,28.0,2364.8,119.5,1,22.03
1,2,31.1,25.6,2835.2,71.1,4,3.154
5,1,18.0,63.3,895.7,270.5,1,79.851
5,2,36.5,74.9,2120.4,97.3,2,56.257
7,5,40.3,53.0,2371.6,79.8,2,17.974
2,1,41.9,38.4,1433.0,129.3,2,4.511
1,2,17.1,46.5,1684.7,125.2,4,3.92
3,1,28.1,56.0,2411.9,217.3,4,3.801
6,0,31.2,67.2,572.8,70.1,0,5.174
2,4,40.3,46.3,867.1,84.0,4,6.165
2,4,28.7,25.8,2383.4,91.9,2,6.15
7,1,21.7,64.6,118.1,18.6,3,13.728
7,5,23.6,83.3,2436.4,67.3,3,20.209
7,3,12.8,31.3,660.4,15.2,4,17.862
6,5,31.2,85.9,2301.4,218.3,1,5.022
6,3,15.2,65.0,2435.8,228.0,3,4.954
5,3,23.1,72.6,264.4,10.4,1,51.021
4,2,16.2,69.9,853.5,265.8,1,2.401
6,2,30.7,86.3,2392.5,42.3,2,3.582
7,3,22.7,35.9,2240.1,108.1,1,27.384
1,4,24.2,60.3,440.1,50.7,1,3.91
6,2,26.2,69.7,2957.0,230.4,0,5.621
1,3,26.0,70.1,168.2,128.9,0,3.558
7,0,27.8,79.6,147.0,245.5,2,26.855
1,1,13.3,33.8,2939.5,202.2,3,2.877
4,2,14.9,87.3,2837.4,229.7,3,1.653
7,4,32.2,41.3,1913.5,224.1,1,32.958
1,4,29.4,84.5,230.5,220.2,4,3.929
1,3,24.9,26.0,336.6,77.6,0,2.928
3,3,23.6,63.4,606.5,88.8,1,4.181
4,3,28.5,64.5,1550.8,20.8,4,1.851
5,4,14.1,81.0,2602.7,45.2,1,64.234
4,3,19.9,83.6,1882.0,174.4,0,2.574
6,4,12.6,89.7,1044.9,38.3,2,3.293
3,0,36.8,33.9,466.2,244.0,4,3.912
0,0,30.8,32.2,1265.9,218.7,3,6.037
0,4,21.4,42.8,137.4,162.1,2,4.453
7,4,36.4,87.9,1704.0,243.7,2,31.532
4,3,17.7,31.6,1013.3,29.0,2,1.429
2,5,27.0,86.2,2987.1,174.8,2,7.043
6,0,25.6,85.2,1817.7,208.4,0,6.75
0,2,14.1,65.5,2110.9,210.2,3,5.502
5,2,29.8,38.1,174.5,85.4,2,41.449
3,4,37.2,38.7,464.1,289.0,4,3.926
2,4,34.7,70.6,2514.0,292.6,3,8.417
6,5,30.4,82.4,220.6,149.4,2,2.864
5,0,14.9,93.4,1679.8,40.7,1,65.512
6,2,41.9,74.0,2334.3,101.2,4,3.45
4,0,34.5,74.1,1060.9,202.7,4,2.572
2,0,23.2,90.4,827.5,36.1,1,7.575
1,0,20.9,60.4,569.6,197.4,4,5.584
0,2,22.8,33.1,2661.5,124.4,3,4.797
7,5,22.7,56.9,1303.4,219.1,3,24.378
0,1,14.8,58.4,1845.2,174.5,0,5.462
0,3,31.6,27.7,1897.9,209.5,4,6.227
3,0,37.9,65.4,1101.9,240.9,1,5.011
2,5,22.7,45.7,516.1,45.4,0,5.826
2,3,12.6,90.8,2289.9,176.0,4,8.537
5,3,19.8,38.7,2067.6,96.9,1,72.035
1,1,22.6,67.2,2424.9,140.9,4,4.096
5,2,38.0,25.9,757.4,170.1,0,57.633
4,1,10.8,33.2,468.6,56.8,3,0.974
1,0,11.5,82.4,2496.4,176.4,3,4.056
0,1,12.2,40.3,2812.6,139.8,4,4.437
2,5,23.3,26.0,1487.2,6.3,3,3.911
5,4,34.4,61.6,757.6,200.0,4,83.377
6,2,33.8,42.1,1834.2,115.5,2,3.713
5,4,25.5,51.8,2533.5,43.6,4,64.075
4,4,38.1,64.1,2883.4,14.6,2,1.469
6,5,15.9,62.9,1972.2,13.7,1,3.331
3,0,35.5,78.0,2073.6,49.8,0,3.868
6,2,40.4,35.0,1208.2,166.4,4,3.822
2,0,28.5,26.6,2966.8,12.4,3,5.465
1,5,17.6,31.8,619.2,239.3,4,4.106
1,3,19.0,49.5,2369.0,297.8,4,6.621
4,1,17.2,53.0,1288.1,293.5,4,2.202
1,3,23.4,65.5,2514.6,241.2,3,5.124
4,5,40.6,87.3,1991.6,137.9,0,1.659
3,5,31.6,52.7,485.7,47.6,3,2.459
6,5,23.9,33.9,1286.3,106.3,4,3.898
2,5,29.0,65.3,568.2,141.5,4,6.71
6,2,17.2,29.8,2499.7,76.4,4,3.302
2,5,32.2,64.7,2409.1,220.5,2,7.896
7,4,24.1,47.2,2744.7,18.3,4,22.637
1,1,25.9,45.0,2230.4,7.2,0,3.261
5,1,15.6,58.0,365.1,187.7,2,46.46
4,2,16.3,26.6,2598.8,173.1,0,1.869
0,1,35.9,55.1,2274.6,273.9,4,5.902
1,3,19.8,63.9,1805.2,127.9,1,5.26
7,0,12.8,37.0,1602.4,64.2,2,22.137
0,3,19.9,45.5,871.4,99.8,0,6.386
0,3,24.7,64.5,2022.8,203.7,4,7.791
7,2,14.4,25.1,2719.3,7.4,0,18.119
3,4,21.4,88.8,216.8,153.7,3,2.627
6,4,19.7,79.7,2321.0,207.5,4,5.625
1,3,11.7,37.8,2899.1,128.5,3,3.641
2,1,23.7,70.2,2261.1,69.7,2,6.166
2,3,26.7,89.5,2455.0,247.6,2,9.493
2,5,31.0,69.9,174.2,236.4,0,6.792
7,5,18.0,47.2,2445.6,262.6,2,29.721
2,1,18.8,88.8,382.8,256.0,1,6.511
5,0,31.4,41.2,806.4,91.8,0,78.909
7,4,36.0,91.2,1007.5,257.6,2,30.008
0,4,29.1,30.7,1975.8,187.5,0,6.446
6,2,25.2,84.4,1211.9,50.5,0,4.274
2,1,30.4,53.1,1775.7,92.4,4,6.643
7,2,39.9,53.2,1459.5,211.7,3,21.949
4,0,33.2,32.9,1282.6,265.9,3,2.182
7,2,19.5,79.3,1240.1,41.8,4,23.728
5,3,17.1,28.9,841.4,158.3,0,74.517
6,4,23.3,29.4,1250.6,142.2,4,4.364
4,5,29.1,54.1,1324.4,235.5,0,2.396
1,0,24.7,43.0,2281.1,153.9,2,4.987
1,5,41.9,55.5,2770.0,103.5,0,3.133
0,2,26.4,44.7,2484.5,225.9,3,5.645
2,5,33.2,90.0,1348.6,35.7,0,5.164
2,2,33.0,32.7,203.2,298.3,0,6.605
7,1,16.1,27.7,1236.3,240.7,1,23.326
6,4,38.1,79.1,2047.6,9.5,1,3.238
1,1,41.6,58.8,2962.0,226.4,3,3.149
5,0,37.6,43.7,1650.5,257.6,3,71.236
6,3,17.5,82.3,1078.3,248.3,1,6.135
6,2,19.3,54.2,1192.9,262.8,0,5.852
3,5,33.6,62.6,2536.0,101.8,4,3.458
6,5,30.3,33.7,304.6,272.8,2,3.396
4,0,37.7,33.3,598.4,143.0,3,1.494
2,4,26.4,78.9,2810.9,272.8,1,11.037
0,2,29.4,60.3,2647.4,285.8,3,6.422
7,2,15.4,46.7,1559.7,238.9,1,32.298
7,0,31.2,33.3,1264.3,237.9,3,28.182
6,1,40.6,91.8,1121.7,12.9,4,2.364
4,2,32.6,60.3,2504.5,152.4,0,2.106
4,1,30.1,38.4,523.5,281.4,2,1.951
6,2,30.0,81.6,300.2,100.4,1,3.576
6,1,29.1,82.0,1208.2,39.7,1,3.219
1,2,28.1,90.3,1800.9,157.8,1,4.552
7,5,35.6,37.6,418.6,265.1,2,23.158
6,0,10.8,73.3,1016.7,16.7,3,2.972
5,0,27.5,39.5,1677.5,69.5,4,72.798
0,1,17.9,81.9,1094.2,33.4,0,4.928
1,2,27.5,86.9,1706.6,160.4,4,4.641
1,1,39.3,47.9,1179.0,227.9,3,3.284
3,2,11.6,43.0,1448.6,68.1,3,2.358
2,1,25.6,73.4,859.1,187.3,3,6.309
0,1,28.2,78.4,2454.2,102.6,2,4.95
2,0,21.6,80.6,2828.9,187.0,1,10.574
4,5,11.6,53.1,2053.9,135.1,0,1.796
4,3,16.0,77.5,1682.5,61.2,3,1.654
4,3,41.0,75.1,2875.7,128.1,2,1.711
5,0,40.8,62.5,1893.0,204.2,3,68.413
7,3,10.7,50.1,1067.6,116.3,1,28.898
7,3,14.9,76.0,1840.7,219.4,1,33.368
4,5,38.7,33.4,1050.7,244.7,4,1.778
5,4,16.1,63.9,1793.4,62.1,2,66.988
6,2,33.7,80.2,445.4,42.2,1,3.058
5,0,11.3,47.5,1723.3,257.4,1,90.27
5,5,39.8,61.9,850.8,15.8,1,52.128
1,0,35.3,81.8,1498.6,17.2,0,4.189
4,5,41.0,75.9,2775.6,228.7,0,1.846
1,5,31.3,68.6,1847.2,146.9,4,3.87
4,3,36.0,43.0,2345.8,115.7,1,2.026
4,5,18.9,64.1,1106.3,279.9,1,2.424
0,1,25.2,48.5,2769.6,3.6,4,4.266
0,2,12.0,47.7,2051.0,101.2,1,4.935
6,0,35.1,77.5,1424.8,253.7,2,5.869
1,2,26.2,78.8,279.6,173.0,1,3.923
1,0,11.3,56.4,1775.1,171.3,4,4.88
5,5,38.3,41.2,1272.3,298.0,4,72.153
0,4,19.1,69.2,1421.4,144.6,0,7.486
6,2,13.1,54.3,428.6,51.6,0,3.051
5,4,21.0,84.6,1721.7,154.4,2,75.746
3,1,33.8,62.3,2595.9,208.5,2,3.532
6,5,35.7,36.2,1658.3,57.6,3,2.828
3,4,14.2,46.7,685.2,272.6,0,5.185
6,3,21.9,39.6,2117.8,283.3,4,6.474
6,4,25.0,35.4,2955.5,62.7,4,3.988
4,3,20.2,25.6,1208.2,90.5,4,1.678
0,3,27.2,88.9,1225.1,248.9,0,8.303
1,5,30.1,40.1,1919.7,277.1,3,4.295
2,1,35.5,76.7,285.0,116.2,2,4.274
3,1,41.3,51.4,2425.3,130.4,3,2.154
4,4,33.7,63.0,1995.4,82.2,1,1.956
6,4,33.8,41.0,269.5,90.0,1,3.757
1,0,13.8,91.8,2610.2,173.2,1,5.137
3,0,23.1,60.3,121.3,207.5,2,3.396
6,5,26.5,85.0,1453.9,107.9,2,4.171
2,3,25.2,78.0,2098.5,259.1,3,9.263
1,3,13.6,27.1,2207.9,262.2,0,4.983
3,3,22.9,60.2,2534.4,195.2,4,4.932
4,1,19.5,79.6,1467.7,68.2,3,1.246
1,1,10.2,57.0,1054.8,15.7,4,2.469
1,1,32.7,93.9,245.5,29.0,1,2.018
4,5,12.5,28.3,156.4,56.6,4,0.916
3,4,10.9,79.8,130.5,228.6,2,2.727
0,3,18.0,60.7,2735.7,235.6,1,8.601
2,4,39.7,92.3,1576.0,135.8,3,5.655
5,0,36.4,74.6,1804.1,246.2,4,91.414
2,0,33.4,50.0,285.3,22.3,2,5.719
5,2,28.3,88.7,117.9,243.2,4,53.61
2,5,40.7,62.6,141.2,77.3,1,4.411
0,4,19.2,62.7,1646.6,121.7,1,6.622
4,3,37.3,59.9,1849.4,68.2,0,2.093
1,1,31.4,34.3,2570.4,245.2,0,4.484
6,0,21.1,55.2,2367.2,145.3,0,6.162
2,4,32.6,38.1,2276.7,70.8,3,6.041
2,2,26.4,84.1,330.9,212.1,3,5.995
1,3,21.9,31.5,1427.9,118.3,1,4.52
2,0,40.7,42.3,1109.4,268.7,2,8.609
3,1,15.5,43.7,446.6,69.1,2,2.344
6,3,21.3,47.1,1524.0,96.2,0,5.092
3,1,24.2,65.4,2951.7,72.5,1,3.103
5,0,29.4,31.2,2062.9,19.2,2,60.817
5,1,32.0,82.0,1310.4,92.9,3,48.946
2,5,13.8,29.8,1502.3,66.0,1,5.338
1,0,16.8,53.8,2141.7,65.2,3,3.705
2,4,37.9,54.3,1388.7,91.0,3,5.587
7,3,34.9,85.1,2550.1,107.9,0,30.622
0,3,11.9,74.1,128.5,122.8,0,4.702
1,5,36.0,45.6,1394.3,218.1,2,3.889
3,4,13.3,64.8,1641.3,137.4,0,4.027
7,4,25.2,48.4,1780.0,266.7,2,33.493
7,1,32.9,56.1,178.5,134.8,1,17.903
6,3,11.7,56.2,1706.5,89.4,0,4.6
4,2,19.7,68.5,975.2,269.9,4,2.375
0,4,34.5,43.6,2439.6,75.5,4,5.803
1,5,37.7,59.9,960.0,79.5,4,3.308
5,2,38.1,62.0,1455.1,32.0,1,53.323
6,3,14.1,77.0,1965.0,94.7,4,4.313
6,1,14.3,52.1,2481.3,290.8,4,4.903
7,1,33.5,44.3,1953.4,102.3,2,20.625
0,5,12.4,40.6,1282.9,104.3,1,4.639
1,2,36.3,70.2,1977.3,38.5,3,2.813
2,2,36.4,74.1,1432.1,16.5,1,5.978
1,1,35.1,91.3,898.0,119.4,3,2.752
7,0,25.3,49.9,2079.3,198.7,2,35.786
5,3,20.1,33.8,2001.0,11.9,1,61.632
6,4,12.5,72.0,2481.7,73.4,2,3.951
2,5,38.1,42.0,1696.7,57.7,0,5.779
3,1,21.0,63.3,364.9,227.0,1,3.528
4,5,16.0,37.9,265.3,176.3,3,1.136
5,4,27.3,44.9,2984.8,290.0,0,102.978
4,2,30.0,65.7,2250.9,202.6,0,2.345
2,1,31.6,85.1,2891.9,188.5,1,7.003
3,0,36.0,65.5,1893.0,234.4,4,5.196
3,5,25.9,91.5,969.8,5.8,4,2.682
2,0,11.1,65.6,582.9,213.7,4,8.602
3,4,25.5,26.0,2771.3,292.8,1,4.576
3,2,18.1,87.7,1764.4,105.2,0,3.607
3,2,23.0,93.9,947.5,88.4,4,3.391
1,1,24.6,43.1,2648.4,59.0,2,2.924
3,1,40.3,72.4,974.6,56.5,4,2.552
7,5,14.6,32.3,1326.5,238.7,3,20.029
4,3,12.8,41.6,578.3,37.4,3,1.315
1,5,31.7,72.8,1923.3,79.8,1,3.808
7,3,36.6,94.4,574.5,207.5,2,26.014
5,5,31.9,40.8,482.2,266.1,2,62.566
2,4,22.3,69.1,1347.4,131.3,1,8.669
2,4,13.1,56.4,2827.4,285.9,0,10.67
3,3,18.6,88.9,1936.2,216.3,1,4.67
6,5,10.9,51.3,1917.6,43.8,1,3.134
5,2,37.8,37.2,234.0,173.9,2,45.859
1,3,10.2,81.4,322.7,124.1,1,3.222
7,3,35.4,34.5,2934.6,289.3,1,35.574
7,0,13.2,44.0,2466.3,113.5,2,26.291
5,2,23.3,36.7,2959.9,246.3,3,64.524
0,1,14.6,71.1,2209.7,236.0,4,5.77
4,1,32.7,76.2,604.5,108.4,1,1.535
4,5,41.9,58.2,2466.6,129.6,2,1.453
1,3,32.9,42.4,2739.6,46.3,0,4.414
3,3,38.0,41.6,713.4,220.8,3,3.614
0,0,37.3,85.5,1279.6,228.7,2,6.592
7,2,10.6,66.1,1420.6,155.4,2,23.575
0,0,38.1,43.8,2948.5,114.9,2,5.667
7,3,24.1,29.9,1776.8,179.3,4,28.912
1,1,30.1,50.1,2987.4,144.1,4,3.896
0,0,39.3,81.1,1408.3,215.6,1,7.198
1,0,18.0,83.2,1443.3,146.0,4,5.531
3,2,14.1,51.3,387.5,186.9,2,3.263
2,0,23.0,89.9,2160.2,125.7,3,7.19
5,2,41.5,71.6,927.7,175.7,1,65.425
2,0,34.9,72.1,1882.0,267.7,3,8.849
4,0,10.8,53.5,740.0,160.0,1,2.238
6,3,39.6,50.6,400.5,210.7,1,4.589
2,1,31.8,82.8,525.2,47.9,1,5.361
0,4,30.3,87.9,1908.9,40.2,2,5.265
0,4,40.3,53.5,2338.3,145.2,2,5.512
7,5,19.3,91.7,244.6,45.0,4,15.419
7,0,41.5,62.6,1557.6,77.3,4,24.367
1,4,27.3,57.2,1547.0,21.7,3,3.221
1,0,34.5,39.7,1038.0,245.8,1,5.965
2,3,12.7,70.0,2311.3,175.5,0,9.294
6,4,35.7,82.2,2938.9,150.6,0,5.335
7,1,27.5,31.3,1312.2,256.0,3,21.71
6,0,14.1,75.4,393.4,186.9,3,4.159
3,0,17.5,75.0,2633.7,38.0,4,3.638
6,3,11.4,45.2,1408.7,35.1,1,4.01
6,0,36.1,90.5,1589.2,285.1,0,6.455
5,4,28.7,80.8,1088.8,241.6,3,76.529
7,1,20.7,59.4,1761.0,71.5,0,23.362
2,4,20.7,32.5,792.7,284.8,1,9.504
4,5,11.1,47.6,1677.9,165.5,0,1.749
3,2,31.5,48.0,906.5,55.3,0,3.134
0,1,32.7,26.5,1314.9,232.8,0,5.42
0,0,16.6,76.9,251.6,255.8,4,6.423
5,1,39.0,33.9,617.7,147.9,2,45.823
7,1,28.7,76.4,1032.4,10.4,4,15.963
7,3,26.9,39.1,419.2,115.0,1,24.868
2,0,33.3,33.1,1805.6,200.1,3,7.497
2,1,10.6,32.2,1290.4,280.0,3,5.389
6,2,27.1,58.0,2945.2,222.1,1,5.645
5,1,30.0,91.2,1781.3,162.1,1,62.365
4,5,31.8,39.2,2262.3,298.7,3,1.841
3,3,33.4,87.2,278.9,135.0,1,3.524
0,2,11.8,35.0,253.2,187.8,2,4.452
2,3,28.3,48.2,2196.9,152.3,3,7.961
7,5,22.5,41.9,145.5,108.0,3,13.54
7,4,42.0,25.2,1952.2,42.4,1,16.497
1,3,16.7,30.1,2139.5,120.8,3,3.477
2,3,39.7,58.9,1015.1,236.7,4,9.13
7,1,32.2,42.0,2801.8,31.5,4,18.529
6,1,35.0,50.3,1278.6,242.8,0,4.572
6,3,13.9,94.0,2364.0,117.1,4,4.422
2,3,41.1,36.1,1127.0,125.8,1,6.74
6,4,27.4,76.8,2295.1,182.0,1,5.8
3,5,27.8,87.4,932.8,98.3,3,2.668
1,3,11.2,89.2,2052.0,297.2,2,5.092
5,2,41.2,84.0,1552.5,294.4,4,74.356
2,2,30.4,49.5,2792.3,19.7,3,5.625
6,4,29.4,84.5,1669.5,241.2,3,5.112
7,2,32.8,39.5,1749.6,260.3,0,32.806
1,0,40.9,75.3,2978.6,209.5,2,4.718
2,3,20.0,79.8,1383.7,145.6,1,9.013
5,4,10.4,50.4,1843.2,254.6,2,80.199
0,5,33.3,47.2,1092.3,58.3,3,3.482
4,1,26.3,63.2,1142.3,24.4,2,1.437
1,0,20.1,72.8,2627.3,71.2,0,5.041
3,4,13.0,33.8,1301.9,228.7,1,4.149
4,5,17.9,70.2,1987.8,247.4,3,1.807
5,4,32.3,43.8,2998.1,52.6,2,59.487
6,2,24.3,56.3,2869.6,275.9,1,5.879
0,3,27.3,69.1,845.1,240.2,0,8.92
6,0,39.3,68.1,658.8,181.9,3,4.422
6,4,36.5,92.8,2680.5,180.2,4,4.912
3,2,30.7,87.4,2225.3,152.5,0,3.946
7,0,34.0,73.5,2972.9,83.4,3,25.465
5,2,37.4,72.9,2659.1,61.1,3,46.132
5,5,19.6,77.4,704.0,61.6,4,59.492
6,0,20.0,87.0,2347.3,220.6,0,6.402
3,2,11.9,43.4,1364.6,47.1,3,2.414
1,0,15.8,76.4,831.2,147.2,1,5.333
3,4,40.5,86.2,2153.0,214.1,0,4.018
7,2,11.0,66.7,1663.7,290.6,3,25.085
5,3,11.6,31.6,195.3,149.8,1,48.243
7,5,33.1,41.1,2087.1,294.6,0,33.099
2,1,36.0,28.9,1660.6,21.2,2,4.199
2,0,33.2,40.4,1402.3,238.9,3,8.922
3,4,13.7,62.0,467.9,177.7,0,4.085
1,4,23.0,92.9,425.9,80.6,2,3.514
7,0,29.3,45.9,1291.4,65.3,0,30.093
3,4,38.5,53.8,521.2,157.3,4,3.5
6,1,11.2,71.1,931.6,167.9,2,3.726
4,2,39.5,39.5,2634.9,9.1,1,1.354
6,0,33.6,68.9,1467.9,287.9,2,6.686
6,4,42.0,26.7,2522.2,109.6,4,3.216
5,2,17.1,89.8,2617.1,149.9,4,68.877
2,1,29.9,92.9,1721.0,100.9,2,5.731
0,0,17.7,77.1,2275.8,95.2,2,6.288
4,3,10.3,78.3,2167.7,109.9,0,1.896
6,5,16.1,82.3,438.4,196.8,4,3.771
6,0,28.0,25.4,327.7,264.4,1,4.677
7,3,21.9,64.8,2657.0,282.6,4,40.182
6,5,26.1,55.6,1085.1,215.7,3,4.096
0,5,22.3,84.8,2272.1,81.7,2,4.622
5,3,34.6,88.1,1394.4,165.2,3,58.566
1,2,27.2,90.6,994.2,260.9,3,4.576
1,0,11.8,72.1,1638.2,198.8,4,4.972
7,2,30.9,79.6,2324.8,291.8,4,35.782
1,3,21.1,77.0,1370.5,245.3,2,5.912
0,1,39.0,66.1,347.7,134.9,0,4.12
5,2,25.8,87.6,876.2,123.2,2,66.274
6,1,20.3,37.5,794.2,125.4,1,3.897
1,5,33.3,64.2,1141.1,242.5,1,5.179
4,3,33.8,35.6,477.9,103.7,3,1.354
5,3,11.3,83.1,1756.9,182.2,4,78.148
1,5,17.5,85.5,997.2,208.2,0,4.698
1,5,21.3,63.0,310.9,237.0,1,4.172
5,1,31.2,49.9,2445.7,88.4,1,55.776
5,3,19.7,57.2,2472.1,279.0,2,104.126
7,4,25.9,55.7,733.0,39.1,3,22.056
6,0,32.6,42.1,1458.9,177.4,2,5.501
7,4,40.8,81.5,1432.9,67.1,4,21.765
0,1,31.3,74.6,615.9,266.6,3,5.085
1,2,28.2,85.3,1483.6,298.4,0,5.829
4,0,33.9,95.0,2202.3,34.3,3,1.601
7,3,15.6,37.4,2754.0,139.6,0,30.305
4,0,15.1,36.5,927.0,237.9,0,2.62
1,3,37.8,69.5,577.7,128.9,4,4.186
7,5,10.5,46.9,1805.6,41.5,1,20.071
6,3,33.3,86.2,2822.3,241.5,3,4.546
7,0,23.1,48.3,462.4,32.0,1,23.183
3,4,14.7,31.9,1781.4,188.4,2,3.749
7,2,23.9,81.0,2244.5,127.9,4,25.51
4,5,31.3,81.5,1575.2,16.4,0,1.441
3,5,37.5,74.7,1498.5,156.1,1,3.577
1,1,40.8,45.3,2573.5,116.3,3,2.449
3,1,15.0,50.7,1895.5,47.8,4,2.624
3,4,22.8,84.9,1352.6,115.8,4,3.785
2,4,10.6,47.9,1921.1,82.6,2,6.221
1,5,40.6,30.4,1643.8,91.0,0,3.045
4,0,19.8,35.7,865.5,128.3,1,2.128
1,2,25.3,37.6,1508.3,211.3,0,5.164
4,0,16.6,47.5,1449.9,283.0,0,2.953
1,2,26.3,58.4,2521.2,226.8,4,5.113
0,5,13.7,81.1,1635.2,144.5,1,5.577
7,2,34.5,49.9,894.8,240.3,2,29.389
0,5,12.2,29.1,2788.3,194.5,4,5.053
3,2,29.7,53.8,2809.8,14.5,3,2.436
4,3,38.1,63.5,2002.9,114.7,3,1.73
1,5,13.0,54.9,473.4,284.3,1,4.183
4,4,28.2,51.8,2295.8,91.7,1,2.143
7,3,34.4,34.6,763.1,264.7,0,37.814
7,1,25.2,56.3,120.6,245.8,0,22.33
4,0,26.3,47.3,2910.0,279.9,2,2.679
1,3,37.2,54.0,425.9,22.7,0,3.648
0,5,24.0,77.4,2501.0,231.4,3,5.891
0,2,26.3,75.5,1122.8,97.7,1,6.119
4,0,40.3,41.8,795.9,25.0,4,1.506
5,3,22.9,56.9,2146.7,246.3,1,105.562
2,0,34.5,49.5,1192.8,160.1,4,8.634
4,3,18.0,26.1,583.6,182.0,3,1.637
1,2,32.4,53.1,321.3,219.8,0,4.022
3,0,10.3,81.6,852.3,190.8,3,3.727
5,1,14.9,85.4,871.5,177.2,3,51.545
2,0,39.8,51.8,2215.6,6.1,1,6.193
7,4,19.7,57.7,891.1,139.1,4,28.874
7,0,17.9,88.0,2741.4,283.0,1,41.98
5,4,22.4,42.0,2781.0,156.5,2,75.257
7,3,41.1,40.5,2436.3,17.5,3,15.996
7,3,25.5,70.4,153.2,196.2,4,25.014
2,5,12.7,31.4,2777.3,206.8,1,6.533
6,4,11.4,41.6,2680.3,2.7,4,3.045
4,5,41.9,38.4,1006.9,145.8,3,1.207
4,3,39.4,53.6,654.7,155.1,4,2.135
7,3,20.5,25.8,2132.9,34.0,3,17.863
5,2,12.6,78.6,302.4,143.6,1,56.119
1,2,19.0,57.3,2046.8,48.7,1,4.083
0,4,41.5,76.5,2345.3,196.9,0,6.351
4,3,39.9,75.4,2286.1,65.7,1,1.9
3,2,17.7,44.6,2479.4,175.3,0,3.976
2,2,19.2,76.6,303.3,259.4,3,5.281
7,2,37.5,57.1,861.0,72.5,4,21.792
4,2,21.1,81.5,1133.5,30.3,3,1.334
1,3,26.0,41.4,1287.7,234.0,3,4.849
4,3,25.3,58.0,609.8,43.5,1,1.967
2,0,26.2,37.3,2456.9,162.5,1,9.289
0,4,24.9,43.6,2229.5,190.8,2,6.731
4,2,35.4,56.9,595.2,80.2,3,1.374
7,5,29.6,64.6,2172.6,281.3,0,34.893
4,1,41.1,85.2,419.1,284.2,3,1.23
1,2,24.2,28.2,1677.2,101.6,0,4.147
6,5,34.1,92.8,2360.7,6.7,1,2.937
3,1,36.4,28.9,1492.3,160.6,2,2.594
0,0,18.5,88.3,1029.9,165.7,2,6.621
3,1,24.2,42.9,652.2,201.0,4,3.586
6,1,14.0,33.6,527.6,8.9,4,1.981
1,1,19.6,31.6,2299.3,181.8,0,3.839
2,3,26.9,82.7,2584.2,278.3,0,11.782
0,0,33.1,30.5,407.8,147.8,3,4.403
4,1,35.7,69.1,949.5,112.1,1,1.553
0,3,39.2,83.3,963.0,236.8,3,5.373
6,3,41.1,67.5,447.8,96.2,4,3.588
0,5,27.0,58.8,2138.3,20.4,3,3.778
1,2,28.4,40.1,2598.7,282.7,3,4.279
4,4,17.5,28.5,878.7,196.3,4,2.022
3,5,26.4,43.7,1419.4,141.2,0,3.819
2,2,20.5,28.0,1539.3,163.3,2,6.608
1,0,32.9,74.4,779.2,80.9,4,4.518
3,3,37.2,58.6,1182.3,148.0,2,3.769
7,2,26.6,45.9,1325.4,89.5,1,25.798
0,2,18.0,72.8,2083.2,150.6,3,5.246
1,1,20.4,31.6,2930.0,85.9,1,3.293
7,4,33.6,81.9,472.9,5.5,3,15.098
0,3,28.7,60.9,1537.5,99.8,4,6.843
0,0,23.9,49.9,1596.8,91.5,1,7.113
2,4,12.7,75.0,669.1,207.0,0,9.311
1,3,14.8,63.8,1628.7,220.3,4,5.348
7,4,16.7,26.6,2700.6,63.2,1,22.414
4,0,11.1,88.8,2348.5,135.2,0,2.132
0,3,36.7,38.7,2688.6,137.6,4,5.978
5,2,13.0,45.4,2952.8,288.2,0,85.609
2,5,22.0,51.8,2526.2,195.2,3,7.064
5,0,36.2,27.7,2625.3,153.8,0,73.277
1,1,37.9,56.3,1094.6,41.5,0,2.72
3,2,22.9,72.5,1320.6,288.4,4,5.115
7,5,20.8,64.9,2597.2,23.5,4,21.411
6,0,37.7,91.7,1274.1,151.9,4,4.586
0,3,28.0,38.0,750.7,148.2,1,6.998
7,1,36.3,45.0,793.7,236.1,1,26.229
0,1,40.7,90.2,2389.2,217.0,2,4.442
1,0,23.7,44.1,1214.1,250.8,4,6.151
7,4,36.5,83.2,948.0,262.5,3,26.605
2,5,41.7,36.7,235.4,233.9,3,4.121
2,2,23.1,71.3,1448.1,189.2,1,8.712
4,0,27.4,41.3,1763.5,246.5,0,2.922
